Anio;Dep Id;Dep Nombre;Mun Id;Mun Nombre;VER ID;VER NOMBRE;Ubicacion;AGPRE NOMBRE;Cantidad Muestras;Promedio;Nivel de Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05034;ANDES;05034001;ALTO CAÑAVERAL;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL DEL MUNICIPIO DE ANDES - ALTO CAÑAVERAL CHORROS PARTE BAJA;1;26,5486;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05034;ANDES;050340000;SIN DATO;RURAL;ASOCIACION DE USUARIOS DEL ACUEDUCTO VEREDAL LA ALSACIA ANDES E.S.P.;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05034;ANDES;050340001;NO APLICA;URBANO;EMPRESA DE SERVICIOS PÚBLICOS DE ANDES S.A. E.S.P.- ZONA URBANA MARÍA AUXILIADORA;60;0,6178;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05034;ANDES;05034025;LA CEDRONA;RURAL;JUNTA DE ACCIÓN COMUNAL LA CEDRONA;1;76,923;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05034;ANDES;05034043;MONTE BLANCO;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL DEL MUNICIPIO DE ANDES -  MONTEBLANCO;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05034;ANDES;050340000;SIN DATO;RURAL;ASOCIACION DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL DE JARDIN- CONTRAFUERTE;1;53,0973;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05034;ANDES;050340001;NO APLICA;URBANO;EMPRESA DE SERVICIOS PÚBLICOS DE ANDES S.A. E.S.P.- ZONA URBANA LA PALMERA;32;4,0219;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05034;ANDES;05034063;VALLE UMBRÍA;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL DE ANDES - VALLE UMBRÍA;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05034;ANDES;050340001;NO APLICA;URBANO;EMPRESA DE SERVICIOS PÚBLICOS DE ANDES S.A. E.S.P.- ZONA URBANA MARÍA AUXILIADORA;54;0,9544;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05034;ANDES;05034001;ALTO CAÑAVERAL;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL DEL MUNICIPIO DE ANDES - VEREDA ALTO CAÑAVERAL LA NEGRA;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05036;ANGELOPOLIS;05036001;CIENAGUITA;RURAL;JUNTA DE ACCION COMUNAL CIENEGUITA;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05036;ANGELOPOLIS;05036001;CIENAGUITA;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL ANGELOPOLIS, AMAGA Y TITIRIBI;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05036;ANGELOPOLIS;05036012;SANTA RITA;RURAL;ASOCIACION DE USUARIOS DE ACUEDUCTO VEREDA SANTA RITA (ASOSANI);1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05036;ANGELOPOLIS;05036009;SAN ISIDRO;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL ANGELOPOLIS, AMAGA Y TITIRIBI;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05036;ANGELOPOLIS;050360000;SIN DATO;RURAL;JUNTA   DE USUARIOS ACUEDUCTO  SANTA BÁRBARA ;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05036;ANGELOPOLIS;05036002;EL BARRO;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL ANGELOPOLIS, AMAGA Y TITIRIBI;1;100;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05036;ANGELOPOLIS;050360000;SIN DATO;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL ANGELOPOLIS, AMAGA Y TITIRIBI;4;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05036;ANGELOPOLIS;05036002;EL BARRO;RURAL;ASOCIACIÓN DE SUSCRIPTORES O USUARIOS DEL ACUEDUCTO  EL BARRO;1;100;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05036;ANGELOPOLIS;050360001;NO APLICA;URBANO;DIRECCIÓN DE SERVICIOS PÚBLICOS ANGELÓPOLIS;33;0,5285;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05036;ANGELOPOLIS;05036001;CIENAGUITA;RURAL;JUNTA DE ACCION COMUNAL CIENEGUITA;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05036;ANGELOPOLIS;05036002;EL BARRO;RURAL;ASOCIACIÓN DE SUSCRIPTORES O USUARIOS DEL ACUEDUCTO  EL BARRO;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05036;ANGELOPOLIS;05036006;LA ESTACIÓN;RURAL;DIRECCIÓN DE SERVICIOS PÚBLICOS ANGELÓPOLIS;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05036;ANGELOPOLIS;050360000;SIN DATO;RURAL;JUNTA   DE USUARIOS ACUEDUCTO  SANTA BÁRBARA ;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05036;ANGELOPOLIS;05036001;CIENAGUITA;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL ANGELOPOLIS, AMAGA Y TITIRIBI;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05036;ANGELOPOLIS;05036012;SANTA RITA;RURAL;ASOCIACION DE USUARIOS DE ACUEDUCTO VEREDA SANTA RITA (ASOSANI);1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05036;ANGELOPOLIS;050360000;SIN DATO;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO EL NUDILLO;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05036;ANGELOPOLIS;05036002;EL BARRO;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL ANGELOPOLIS, AMAGA Y TITIRIBI;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05036;ANGELOPOLIS;050360000;SIN DATO;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL ANGELOPOLIS, AMAGA Y TITIRIBI;3;82,5958;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05036;ANGELOPOLIS;050360001;NO APLICA;URBANO;DIRECCIÓN DE SERVICIOS PÚBLICOS ANGELÓPOLIS;33;3,6823;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05036;ANGELOPOLIS;05036009;SAN ISIDRO;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL ANGELOPOLIS, AMAGA Y TITIRIBI;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05038;ANGOSTURA;05038041;SANTA ANA;RURAL;ASOCIACION DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL SANTA ANA LOS CHOCHOS;2;54,8387;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05038;ANGOSTURA;05038037;QUIEBRA ARRIBA;RURAL;ASOCIACIÓN DE USUARIOS DE ACUEDUCTO QUIEBRA ARRIBA ;1;64;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05038;ANGOSTURA;050380001;NO APLICA;URBANO;EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS DE ANGOSTURA S.A. E.S.P.;25;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05038;ANGOSTURA;05038022;LA QUINTA;RURAL;ASOCIACIÓN DE USUARIOS DE ACUEDUCTO VEREDAL DE LA QUINTA ;2;62,7566;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05038;ANGOSTURA;050380001;NO APLICA;RURAL;EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS DE ANGOSTURA S.A. E.S.P.;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05038;ANGOSTURA;05038042;SANTA RITA;RURAL;ASOCIACIÓN DE USUARIOS DE ACUEDUCTO SANTA RITA;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05038;ANGOSTURA;05038039;SAN ALEJANDRO;RURAL;ASOCIACIÓN DE USUARIOS DE ACUEDUCTO SAN ALEJANDRO;1;64;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05038;ANGOSTURA;05038022;LA QUINTA;RURAL;ASOCIACIÓN DE USUARIOS DE ACUEDUCTO VEREDAL DE LA QUINTA ;2;58,3158;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05038;ANGOSTURA;05038037;QUIEBRA ARRIBA;RURAL;ASOCIACIÓN DE USUARIOS DE ACUEDUCTO QUIEBRA ARRIBA ;2;95,3626;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05038;ANGOSTURA;05038039;SAN ALEJANDRO;RURAL;ASOCIACIÓN DE USUARIOS DE ACUEDUCTO SAN ALEJANDRO;2;94,3396;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05038;ANGOSTURA;050380001;NO APLICA;URBANO;EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS DE ANGOSTURA S.A. E.S.P.;22;4,0866;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05038;ANGOSTURA;050380001;NO APLICA;RURAL;EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS DE ANGOSTURA S.A. E.S.P.;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05038;ANGOSTURA;05038041;SANTA ANA;RURAL;ASOCIACION DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL SANTA ANA LOS CHOCHOS;4;71,2662;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05038;ANGOSTURA;05038042;SANTA RITA;RURAL;ASOCIACIÓN DE USUARIOS DE ACUEDUCTO SANTA RITA;2;94,3396;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05040;ANORI;050400000;SIN DATO;URBANO;EMPRESA DE SERVICIOS PUBLICOS DE ANORI S.A. E.S.P.;18;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05040;ANORI;050400000;SIN DATO;RURAL;EMPRESA DE SERVICIOS PUBLICOS DE ANORI S.A. E.S.P.;4;0,9202;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05040;ANORI;050400000;SIN DATO;RURAL;EMPRESA DE SERVICIOS PUBLICOS DE ANORI S.A. E.S.P.;4;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05040;ANORI;050400000;SIN DATO;URBANO;EMPRESA DE SERVICIOS PUBLICOS DE ANORI S.A. E.S.P.;24;0,1404;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044014;NUDILLO;RURAL;ASOCIACIÓN DE USUARIOS ACUEDUCTO EL NUDILLO;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044008;LA CORDILLERA;RURAL;ASOCIACIÓN DE USUARIOS ACUEDUCTO VEREDAL LA CORDILLERA;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;050440000;SIN DATO;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO CORREGIMIENTO DE GUINTAR;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044002;EL ENCANTO;RURAL;ASOCIACIÓN DE USUARIOS ACUEDUCTO VEREDAL EL ENCANTO;2;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;050440000;SIN DATO;URBANO;UNIDAD DE SERVICIOS PÚBLICOS DE ANZÁ ;24;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044017;VENDIAGUAL;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO AGUAS UNIDAS DE ANZÁ-VEREDA VENDIAGUAL;3;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044010;LA QUIEBRA;RURAL;ASOCIACIÓN DE USUARIOS ACUEDUCTO VEREDAL LA QUIEBRA;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044011;LAS LOMITAS;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO AGUAS UNIDAS DE ANZÁ-VEREDA LAS LOMITAS;2;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044004;HIGUINA;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO VEREDA HIGUINA;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044009;LA MATA;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO VEREDA LA MATA;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044003;EL PEDRERO;RURAL;ASOCIACIÓN DE USUARIOS ACUEDUCTO VEREDAL EL PEDRERO;3;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044012;LOS LLANOS;RURAL;JUNTA ADMINISTRADORA ACUEDUCTO VEREDA LOS LLANOS;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044005;LA CEJITA;RURAL;ASOCIACIÓN DE USUARIOS ACUEDUCTO VEREDAL LA CEJITA;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;050440000;SIN DATO;RURAL;ASOCIACIÓN DE USUARIOS ACUEDUCTO VEREDAL EL GREDAL ;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044001;EL CHUSCALITO;RURAL;ASOCIACIÓN DE USUARIOS ACUEDUCTO VEREDAL LA CHUSCALITA;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044013;MONTERREDONDO;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO AGUAS UNIDAS DE ANZÁ-VEREDA MONTERREDONDO;2;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;050440000;SIN DATO;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO AGUAS UNIDAS DE ANZÁ-VEREDA LA CHOCLINA;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05044;ANZA;05044015;QUIUNA;RURAL;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO AGUAS UNIDAS DE ANZÁ-VEREDA LA QUIUNA;1;97,3451;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05044;ANZA;050440001;NO APLICA;URBANO;UNIDAD DE SERVICIOS PÚBLICOS DE ANZÁ ;7;3,7927;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;05;ANTIOQUIA;05044;ANZA;050440000;SIN DATO;URBANO;UNIDAD DE SERVICIOS PÚBLICOS DE ANZÁ ;24;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05045;APARTADO;050450001; NO APLICA;URBANO;AGUAS REGIONALES EPM S.A. E.S.P. - ZONA URBANA APARTADÓ;143;0,5391;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;05;ANTIOQUIA;05045;APARTADO;050450001; NO APLICA;RURAL;EMPRESAS PÚBLICAS DE APARTADÓ S.A.S - CORREGIMIENTO CHURIDO ;1;42,7631;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
